,macro_Argentina_gdp_current_usd,macro_Argentina_gdp_real_growth,macro_Argentina_gdp_per_capita,macro_Argentina_inflation_cpi,macro_Argentina_industrial_production,macro_Argentina_broad_money_m2,macro_Argentina_credit_to_gdp,macro_Argentina_population_total,macro_Argentina_population_65plus,macro_Brazil_gdp_current_usd,macro_Brazil_gdp_real_growth,macro_Brazil_gdp_per_capita,macro_Brazil_inflation_cpi,macro_Brazil_industrial_production,macro_Brazil_broad_money_m2,macro_Brazil_credit_to_gdp,macro_Brazil_population_total,macro_Brazil_population_65plus,macro_China_gdp_current_usd,macro_China_gdp_real_growth,macro_China_gdp_per_capita,macro_China_inflation_cpi,macro_China_industrial_production,macro_China_broad_money_m2,macro_China_credit_to_gdp,macro_China_population_total,macro_China_population_65plus,macro_France_gdp_current_usd,macro_France_gdp_real_growth,macro_France_gdp_per_capita,macro_France_inflation_cpi,macro_France_industrial_production,macro_France_broad_money_m2,macro_France_credit_to_gdp,macro_France_population_total,macro_France_population_65plus,macro_Germany_gdp_current_usd,macro_Germany_gdp_real_growth,macro_Germany_gdp_per_capita,macro_Germany_inflation_cpi,macro_Germany_industrial_production,macro_Germany_broad_money_m2,macro_Germany_credit_to_gdp,macro_Germany_population_total,macro_Germany_population_65plus,macro_India_gdp_current_usd,macro_India_gdp_real_growth,macro_India_gdp_per_capita,macro_India_inflation_cpi,macro_India_industrial_production,macro_India_broad_money_m2,macro_India_credit_to_gdp,macro_India_population_total,macro_India_population_65plus,macro_Indonesia_gdp_current_usd,macro_Indonesia_gdp_real_growth,macro_Indonesia_gdp_per_capita,macro_Indonesia_inflation_cpi,macro_Indonesia_industrial_production,macro_Indonesia_broad_money_m2,macro_Indonesia_credit_to_gdp,macro_Indonesia_population_total,macro_Indonesia_population_65plus,macro_Italy_gdp_current_usd,macro_Italy_gdp_real_growth,macro_Italy_gdp_per_capita,macro_Italy_inflation_cpi,macro_Italy_industrial_production,macro_Italy_broad_money_m2,macro_Italy_credit_to_gdp,macro_Italy_population_total,macro_Italy_population_65plus,macro_Japan_gdp_current_usd,macro_Japan_gdp_real_growth,macro_Japan_gdp_per_capita,macro_Japan_inflation_cpi,macro_Japan_industrial_production,macro_Japan_broad_money_m2,macro_Japan_credit_to_gdp,macro_Japan_population_total,macro_Japan_population_65plus,macro_Mexico_gdp_current_usd,macro_Mexico_gdp_real_growth,macro_Mexico_gdp_per_capita,macro_Mexico_inflation_cpi,macro_Mexico_industrial_production,macro_Mexico_broad_money_m2,macro_Mexico_credit_to_gdp,macro_Mexico_population_total,macro_Mexico_population_65plus,macro_Saudi Arabia_gdp_current_usd,macro_Saudi Arabia_gdp_real_growth,macro_Saudi Arabia_gdp_per_capita,macro_Saudi Arabia_inflation_cpi,macro_Saudi Arabia_industrial_production,macro_Saudi Arabia_broad_money_m2,macro_Saudi Arabia_credit_to_gdp,macro_Saudi Arabia_population_total,macro_Saudi Arabia_population_65plus,macro_South Africa_gdp_current_usd,macro_South Africa_gdp_real_growth,macro_South Africa_gdp_per_capita,macro_South Africa_inflation_cpi,macro_South Africa_industrial_production,macro_South Africa_broad_money_m2,macro_South Africa_credit_to_gdp,macro_South Africa_population_total,macro_South Africa_population_65plus,macro_Spain_gdp_current_usd,macro_Spain_gdp_real_growth,macro_Spain_gdp_per_capita,macro_Spain_inflation_cpi,macro_Spain_industrial_production,macro_Spain_broad_money_m2,macro_Spain_credit_to_gdp,macro_Spain_population_total,macro_Spain_population_65plus,macro_Turkey_gdp_current_usd,macro_Turkey_gdp_real_growth,macro_Turkey_gdp_per_capita,macro_Turkey_inflation_cpi,macro_Turkey_industrial_production,macro_Turkey_broad_money_m2,macro_Turkey_credit_to_gdp,macro_Turkey_population_total,macro_Turkey_population_65plus,macro_Turkiye_gdp_current_usd,macro_Turkiye_gdp_real_growth,macro_Turkiye_gdp_per_capita,macro_Turkiye_inflation_cpi,macro_Turkiye_industrial_production,macro_Turkiye_broad_money_m2,macro_Turkiye_credit_to_gdp,macro_Turkiye_population_total,macro_Turkiye_population_65plus,macro_United Kingdom_gdp_current_usd,macro_United Kingdom_gdp_real_growth,macro_United Kingdom_gdp_per_capita,macro_United Kingdom_inflation_cpi,macro_United Kingdom_industrial_production,macro_United Kingdom_broad_money_m2,macro_United Kingdom_credit_to_gdp,macro_United Kingdom_population_total,macro_United Kingdom_population_65plus,macro_United States_gdp_current_usd,macro_United States_gdp_real_growth,macro_United States_gdp_per_capita,macro_United States_inflation_cpi,macro_United States_industrial_production,macro_United States_broad_money_m2,macro_United States_credit_to_gdp,macro_United States_population_total,macro_United States_population_65plus,prices_USA,prices_Europe,prices_Japan,prices_UK,prices_EM
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.43626403808594,34.73007583618164,41.628501892089844,20.79996681213379,29.985519409179688
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.1569061279297,33.917415618896484,41.1093864440918,20.841564178466797,28.66144371032715
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.99154663085938,35.58660888671875,40.729942321777344,21.57299041748047,28.58901596069336
2017-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.4449462890625,36.640689849853516,42.15541458129883,22.107213973999023,30.491687774658203
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.16363525390625,36.855960845947266,42.70559310913086,22.430564880371094,31.02248764038086
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.41880798339844,38.48878860473633,42.930660247802734,22.88043975830078,32.16571807861328
2017-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.44789123535156,39.98894119262695,43.230770111083984,23.26705551147461,32.71282958984375
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.36151123046875,41.95178985595703,44.42281723022461,24.32847785949707,33.64375305175781
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.69615173339844,41.736385345458984,45.01090621948242,23.94548988342285,33.95551681518555
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0269012451172,42.91716384887695,45.94216537475586,24.513051986694336,35.9326286315918
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.6542205810547,42.94744110107422,45.900211334228516,24.3118896484375,36.77762222290039
2017-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.99954223632812,44.32619094848633,46.73918151855469,25.03750991821289,36.761207580566406
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.18360900878906,44.531368255615234,49.20576095581055,25.188383102416992,37.967166900634766
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.06654357910156,44.5085563659668,50.262874603271484,25.159645080566406,37.819488525390625
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.88104248046875,45.18968963623047,50.61278533935547,26.2197265625,39.24209976196289
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.1187286376953,47.733760833740234,53.15483093261719,27.200584411621094,42.49839401245117
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.09713745117188,44.80006408691406,51.57554626464844,25.377944946289062,39.99163055419922
2018-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.5432586669922,44.64267349243164,51.24618148803711,25.436500549316406,40.208168029785156
2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.74508666992188,45.602325439453125,51.21240997314453,26.534482955932617,39.075531005859375
2018-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.42718505859375,44.496803283691406,50.45233917236328,26.373443603515625,38.05118179321289
2018-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.80413818359375,43.94573974609375,49.28544235229492,26.060073852539062,36.321495056152344
2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.72515869140625,45.44112777709961,49.813106536865234,26.307336807250977,37.604026794433594
2018-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.6963195800781,44.15711975097656,49.54927062988281,25.1534366607666,36.187374114990234
2018-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.22845458984375,44.18701171875,51.25993347167969,25.56554412841797,35.977806091308594
2018-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.31463623046875,40.697322845458984,46.672664642333984,23.834699630737305,32.82597732543945
2018-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.79086303710938,40.42223358154297,47.09819030761719,23.549976348876953,34.4354248046875
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.1493682861328,38.46355056762695,43.47585678100586,22.470996856689453,33.234012603759766
2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.09600830078125,41.03464126586914,46.554927825927734,24.10942840576172,36.67142105102539
2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.94374084472656,42.332054138183594,46.623538970947266,24.936296463012695,36.10986328125
2019-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.4678955078125,42.65460205078125,46.93230438232422,25.273170471191406,36.51827621459961
2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.86346435546875,44.32545471191406,47.532684326171875,25.847387313842773,37.377628326416016
2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.9728240966797,41.81120300292969,45.216949462890625,24.262550354003906,34.63790512084961
2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.2283630371094,44.4680290222168,47.23825454711914,25.377771377563477,36.78812789916992
2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.23846435546875,43.30975341796875,47.03919219970703,24.765316009521484,35.81077194213867
2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.73046875,42.596961975097656,46.66702651977539,23.823068618774414,34.45619583129883
2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.881591796875,43.683250427246094,49.10770034790039,24.678943634033203,35.03917694091797
2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.8472595214844,45.36178970336914,50.78675079345703,25.542667388916016,36.505218505859375
2019-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.83245849609375,45.94847106933594,51.43586349487305,25.856748580932617,36.47092056274414
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.1374206542969,48.02218246459961,51.88311767578125,27.254180908203125,39.29022216796875
2020-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.01861572265625,46.538909912109375,50.578155517578125,26.0872859954834,36.87343978881836
2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.7424621582031,42.83480453491211,46.38301467895508,23.417814254760742,35.481163024902344
2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.93446350097656,35.7015380859375,43.256370544433594,19.085920333862305,29.885787963867188
2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.02130126953125,38.00300216674805,45.332035064697266,20.180883407592773,32.08366012573242
2020-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.7435302734375,40.22196578979492,48.52875518798828,20.564516067504883,33.03810501098633
2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.7046813964844,41.80367660522461,48.481300354003906,20.903156280517578,35.220252990722656
2020-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.4715576171875,43.33195877075195,47.96048355102539,21.041105270385742,38.12664794921875
2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.51324462890625,45.200801849365234,51.217872619628906,21.617238998413086,39.22755813598633
2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.4372253417969,43.79193115234375,52.144775390625,20.684066772460938,38.83123016357422
2020-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.69696044921875,41.41982650756836,51.412078857421875,19.750886917114258,39.37727737426758
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.623291015625,48.21037292480469,56.8410758972168,22.93180274963379,42.91779708862305
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0576171875,50.94755554199219,59.873653411865234,24.03934669494629,45.97760772705078
2021-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.5107116699219,50.49085998535156,59.36850357055664,23.98189353942871,47.43693923950195
2021-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0900573730469,51.79330062866211,60.45857238769531,24.92574119567871,47.8106575012207
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.1654968261719,53.51123046875,60.724430084228516,25.69723129272461,47.463626861572266
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.7511291503906,56.067874908447266,59.74958038330078,26.698528289794922,48.033111572265625
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.3102111816406,58.565059661865234,60.77760314941406,27.732654571533203,48.82506561279297
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.10870361328125,57.761165618896484,60.29730224609375,27.293075561523438,49.28910446166992
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.90081787109375,58.834617614746094,59.91340637207031,27.36819076538086,46.11636734008789
